Realco Projekt 1 Sp z o.o.;2016-01-15;Ogrodowa 65 lok 1;mazowieckie;00-876;Warszawa;https://www.otodom.pl/shop/realco-projekt-1-sp-z-o-o-ID5s1n/;0
Realco Property Investment and Development Sp. z o.o.;2019-07-16;Zielna 37C;mazowieckie;00-108;Warszawa;https://www.otodom.pl/shop/realco-property-investment-and-development-sp-z-o-o-IDqGke/;0
Realko24;2019-09-20;Zlota 59;mazowieckie;00-120;Warszawa;https://www.otodom.pl/shop/realko24-IDtxgS/;0
Realko Sp. z o.o.;2016-05-06;Nowy Świat 33;mazowieckie;00-029;Warszawa;https://www.otodom.pl/shop/realko-sp-z-o-o-ID6BMI/;0
REALS Nieruchomości sp. z o.o.;2018-04-20;Grzybowska 2B lok. 83;mazowieckie;00-131;Warszawa;https://www.otodom.pl/shop/reals-nieruchomosci-sp-z-o-o-IDgTq0/;0
Realty  Center Sp. z o.o.;2016-05-11;Hoża 86 lok. 410;mazowieckie;00-862;Warszawa;https://www.otodom.pl/shop/realty-center-sp-z-o-o-ID6BTU/;0
Real Estate Development Company sp. z o.o.;2012-11-27;Okopowa 47;mazowieckie;01-059;Warszawa;https://www.otodom.pl/shop/real-estate-development-company-sp-z-o-o-ID2dLJ/;0
Real Estate Warsaw;2020-09-16;Żeromskiego 77/88;mazowieckie;01-882;Warszawa;https://www.otodom.pl/shop/real-estate-warsaw-IDwZk3/;0
Real Invest;2015-09-16;ul. Naddnieprzańska 26 lok B;mazowieckie;04-205;Warszawa;https://www.otodom.pl/shop/real-invest-ID4dbR/;0
Real Investments;2020-05-22;Hlonda 10A/31;mazowieckie;02-972;Warszawa;https://www.otodom.pl/shop/real-investments-IDw98M/;0
Real Invest  Estate Karol Koślacz;2021-03-17;Dyrekcyjna 14/212;mazowieckie;02-495;Warszawa;https://real-invest-estate.otodom.pl;0
Real Management S A;2021-03-19;Klimczaka 1;mazowieckie;02-797;Warszawa;https://www.otodom.pl/shop/real-management-s-a-IDxd8w/;0
redNet24 Agencja Nieruchomości;2009-07-15;Flisa 4B;mazowieckie;02-247;Warszawa;https://rednet24.otodom.pl;0
Regus;2019-07-18;ul Emilii Plater 53, Warszawa;mazowieckie;00-113;Warszawa;https://www.otodom.pl/shop/regus-IDqGnR/;0
Regus Management Sp. z o.o.;2017-02-20;Emilii Plater 53;mazowieckie;00-113;Warszawa;https://regus.otodom.pl;0
REKOMENDOWANE;2018-01-29;Warszawa;mazowieckie;01-234;Warszawa;https://www.otodom.pl/shop/rekomendowane-IDfcgj/;0
RE/MAX AceRola;2016-08-16;Mickiewicza 9 m 4;mazowieckie;01-517;Warszawa;https://www.otodom.pl/shop/re-max-acerola-ID74Xm/;0
REMI NIERUCHOMOŚCI Sp. z o.o.;2015-09-07;KEN 19/20;mazowieckie;02-797;Warszawa;https://www.otodom.pl/shop/remi-nieruchomosci-sp-z-o-o-ID4qVz/;0
Remkowski Nieruchomości - Teresa Remkowska;2015-04-16;Jana Pawła II 27;mazowieckie;00-867;Warszawa;https://remkowski.otodom.pl;0
RENADOM;2018-03-28;Majdańska 13;mazowieckie;04-088;Warszawa;https://www.otodom.pl/shop/renadom-IDgrwZ/;0
RentalOffice Danuta Grząska;2018-10-08;Banderii 4/223;mazowieckie;01-164;Warszawa;https://www.otodom.pl/shop/rentaloffice-danuta-grzaska-IDlkiI/;0
Rental Service Sp. z o.o.;2020-02-26;Aleja Solidarności 71-01;mazowieckie;00-090;Warszawa;https://www.otodom.pl/shop/rental-service-sp-z-o-o-IDoHMg/;0
Renters LT;2020-06-25;Jana Sebastiana Bacha 26a;mazowieckie;02-743;Warszawa;https://www.otodom.pl/shop/renters-lt-IDwnos/;0
Republika Domowa;2020-09-15;Rydygiera17/1;mazowieckie;01-793;Warszawa;https://www.otodom.pl/shop/republika-domowa-IDwZck/;0
RESIDENTS Monika Szarawarska;2020-07-13;Marszałkowska 111;mazowieckie;00-102;Warszawa;https://www.otodom.pl/shop/residents-monika-szarawarska-IDwukI/;0
RESIDIAL SP. Z O.O.;2013-06-02;Żabińskiego 20/25;mazowieckie;02-793;Warszawa;https://www.otodom.pl/shop/residial-sp-z-o-o-ID2tmw/;0
REST NEST;2021-03-26;Jadźwingów 2/71;mazowieckie;02-692;Warszawa;https://www.otodom.pl/shop/rest-nest-IDxgHc/;0
Retalia Nieruchomości;2017-10-12;Grzybowska 87;mazowieckie;00-844;Warszawa;https://www.otodom.pl/shop/retalia-nieruchomosci-IDcRRe/;0
REVENDA;2020-09-05;Jana III Sobieskiego 104/33;mazowieckie;00-764;Warszawa;https://www.otodom.pl/shop/revenda-IDwsPh/;0
Revida;2017-11-10;Zamoyskiego 45a /9;mazowieckie;03-801;Warszawa;https://revida.otodom.pl;0
REVI HOME;2019-12-03;ul. Łukasza Gołębiowskiego 4/4;mazowieckie;01-504;Warszawa;https://revihome.otodom.pl;0
RE Development S.A.;2018-05-18;ul. Marszałkowska 142;mazowieckie;00-061;Warszawa;https://www.otodom.pl/shop/re-development-s-a-IDhFMs/;0
RJ;2018-11-22;Marzanny;mazowieckie;02-649;Warszawa;https://www.otodom.pl/shop/rj-IDmiDO/;0
rk.investment.logistic;2018-02-07;Domaniewska 37 lok. 2.43;mazowieckie;02-672;Warszawa;https://www.otodom.pl/shop/rk-investment-logistic-IDfsxx/;0
"Robotnicza Spółdzielnia Mieszkaniowa ""Ursus""";2017-11-14;Gen. K. Sosnkowskiego 11;mazowieckie;02-495;Warszawa;https://www.otodom.pl/shop/robotnicza-spoldzielnia-mieszkaniowa-ursus-IDdKxG/;0
Rock-Estate;2018-06-11;Grochowska 306/308;mazowieckie;03-840;Warszawa;https://www.otodom.pl/shop/rock-estate-IDi7SM/;0
Rondo 1 CitySpace;2020-05-18;Rondo ONZ 1, p.10;mazowieckie;00-124;Warszawa;https://www.otodom.pl/shop/rondo-1-cityspace-IDw53w/;0
Ronson Development;2019-11-12;Al. Komisji Edukacji Narodowej 57;mazowieckie;02-797;Warszawa;https://www.otodom.pl/shop/ronson-development-IDtQ7K/;0
Ronson Development;2020-02-18;Al. Komisji Edukacji Narodowej 57;mazowieckie;02-797;Warszawa;https://www.otodom.pl/shop/ronson-development-IDuzON/;0
Rosendhal Development Sp. z o.o Sp. k;2015-09-16;Wielicka 45;mazowieckie;02-657;Warszawa;https://www.otodom.pl/shop/rosendhal-development-sp-z-o-o-sp-k-ID4wnT/;0
ROSO sp. z o.o.;2021-03-02;ul.Nowogrodzka 31;mazowieckie;00-511;Warszawa;https://www.otodom.pl/shop/roso-sp-z-o-o-IDvZez/;0
Royal City;2020-07-16;Złota 44/402;mazowieckie;00-120;Warszawa;https://www.otodom.pl/shop/royal-city-IDwvyf/;0
ROYAL ESTATES;2019-07-05;Nowy Świat 28a;mazowieckie;00-373;Warszawa;https://www.otodom.pl/shop/royal-estates-IDqBAs/;0
Royal Property Sp. z o.o.;2016-04-05;Okrągła 17;mazowieckie;03-290;Warszawa;https://rp.otodom.pl;0
Royce Nieruchomości;2014-06-03;Płocka 5A;mazowieckie;01-231;Warszawa;https://royce.otodom.pl;0
Róbiko sp.zo.o.;2017-02-07;Al.Jerozolimskie 85lok.21;mazowieckie;02-001;Warszawa;https://www.otodom.pl/shop/robiko-sp-zo-o-ID9THQ/;0
Róbiko sp.z o.o.;2011-12-02;Aleje Jerozolimskie 85/21;mazowieckie;02-001;Warszawa;https://coinspiruje.otodom.pl;0
RShome;2016-05-31;Iwicka 8a/9;mazowieckie;00-735;Warszawa;https://rshome.otodom.pl;0
RS Estate;2018-12-11;Czechowa 1;mazowieckie;01-912;Warszawa;https://www.otodom.pl/shop/rs-estate-IDmDmM/;0
RS Real Estate Sp. z o.o.;2013-11-06;Kopernika 30 lok. 10;mazowieckie;00-950;Warszawa;https://www.otodom.pl/shop/rs-real-estate-sp-z-o-o-ID2FBk/;0
Rubinkiewicz Nieruchomosci;2009-09-21;Kopernika 34 lok 402;mazowieckie;00-336;Warszawa;https://www.otodom.pl/shop/rubinkiewicz-nieruchomosci-IDI9S/;0
Ruch S.A.;2015-08-11;Chłodna 52;mazowieckie;00-872;Warszawa;https://www.otodom.pl/shop/ruch-s-a-ID4coH/;0
Rugan Sp. z o.o.;2015-12-07;Krakowiaków 16;mazowieckie;02-255;Warszawa;https://www.otodom.pl/shop/rugan-sp-z-o-o-ID56f7/;0
Rutkowski Nieruchomości;2016-06-06;Wilanowska;mazowieckie;02-765;Warszawa;https://www.otodom.pl/shop/rutkowski-nieruchomosci-ID6WkK/;0
RybiccyNieruchomosci;2020-07-07;Świętokrzyska 32 lok. 156;mazowieckie;00-116;Warszawa;https://www.otodom.pl/shop/rybiccynieruchomosci-IDwszO/;0
Sadyba Metrohouse;2017-02-23;Powsińska 34;mazowieckie;02-903;Warszawa;https://metrohousesadyba.otodom.pl;0
Safe-Profit;2015-03-18;Krypska 37/2;mazowieckie;04-082;Warszawa;https://safe-profit.otodom.pl;0
Sanhouse Biuro Nieruchomości;2017-08-10;Malborska 1/81;mazowieckie;03-286;Warszawa;https://www.otodom.pl/shop/sanhouse-biuro-nieruchomosci-IDbWDG/;0
Santander Bank Polska S.A.;2018-09-24;al. Jana Pawła II 17;mazowieckie;00-854;Warszawa;https://www.otodom.pl/shop/santander-bank-polska-s-a-IDkVaU/;0
Savills Sp.z o.o.;2020-09-10;Al. Jana Pawła II 22;mazowieckie;00-133;Warszawa;https://www.otodom.pl/shop/savills-sp-z-o-o-IDwVa1/;0
Savills Sp. z o.o.;2021-04-07;al. Jana Pawła II 22;mazowieckie;00-133;Warszawa;https://www.otodom.pl/shop/savills-sp-z-o-o-IDxlta/;0
Savills Sp. z o.o.;2017-02-27;Q22, al. Jana Pawła II 22;mazowieckie;00-133;Warszawa;https://www.otodom.pl/shop/savills-sp-z-o-o-IDa5ZO/;0
Savills sp. z o. o.;2017-08-02;Al. Jana Pawła II 22;mazowieckie;00-133;Warszawa;https://www.otodom.pl/shop/savills-sp-z-o-o-IDbOZa/;0
Sawa Dom Nieruchomości Andrzej Stoch;2021-05-04;ul. Masłowiecka 10 J;mazowieckie;03-992;Warszawa;https://www.otodom.pl/shop/sawa-dom-nieruchomosci-andrzej-stoch-IDxx8I/;0
SAWA PARTNER Nieruchomości;2019-09-02;Czerniakowska 155 lok. 106/2;mazowieckie;00-453;Warszawa;https://sawanieruchomosci.otodom.pl;0
Sawicki Nieruchomości Sp. z o.o.;2014-06-06;Emilii Plater 10 lok. 11;mazowieckie;00-669;Warszawa;https://www.otodom.pl/shop/sawicki-nieruchomosci-sp-z-o-o-ID32q1/;0
Scandi Development sp. z o.o.;2015-08-06;Mokotowska 48/203;mazowieckie;00-543;Warszawa;https://www.otodom.pl/shop/scandi-development-sp-z-o-o-ID4aj5/;0
Scanhome Real Estate;2011-07-14;Nowowiejska 6 lok 30;mazowieckie;00-649;Warszawa;https://www.otodom.pl/shop/scanhome-real-estate-ID1wfZ/;0
Schiller&Co. Monika Schiller;2018-11-23;Skarbka z Gór 51G/9;mazowieckie;03-287;Warszawa;https://www.otodom.pl/shop/schiller-co-monika-schiller-IDmiwe/;0
SEIG POLSKA SP. Z O.O.;2014-12-10;Złota 61/100;mazowieckie;00-819;Warszawa;https://www.otodom.pl/shop/seig-polska-sp-z-o-o-ID3t61/;0
SELECTED PROPERTIES;2014-02-12;Wincentego Witosa 31 lok.211;mazowieckie;00-710;Warszawa;https://www.otodom.pl/shop/selected-properties-ID2LPb/;0
Select Property Real Estate;2017-03-14;Grochowska 174/176;mazowieckie;04-357;Warszawa;https://selectproperty.otodom.pl;0
Sensi Sp. z o.o.;2011-10-17;ks. Jerzego Popiełuszki 19/21 lok. 32;mazowieckie;01-595;Warszawa;https://www.otodom.pl/shop/sensi-sp-z-o-o-ID1ET5/;0
SHK solutions;2015-05-08;Białobrzeska 36/10;mazowieckie;02-341;Warszawa;https://www.otodom.pl/shop/shk-solutions-ID3JHI/;0
Sigbud spółka z ograniczoną odpowiedzialnością sp.k.;2017-03-03;ul. Afrykańska 12 m. 97;mazowieckie;03-966;Warszawa;https://www.otodom.pl/shop/sigbud-spolka-z-ograniczona-odpowiedzialnoscia-sp-k-IDaaZe/;0
Sigma Nieruchomości;2016-07-07;Opaczewska 67A/10;mazowieckie;02-201;Warszawa;https://www.otodom.pl/shop/sigma-nieruchomosci-ID79QV/;0
Silberbaum Sp zoo Sp. k.;2019-08-07;Słoneczna 38;mazowieckie;00-789;Warszawa;https://www.otodom.pl/shop/silberbaum-sp-zoo-sp-k-IDqGRl/;0
SILVER HOUSE Sp. z o.o.;2015-12-23;Słomińskiego 7 lok. 203;mazowieckie;00-204;Warszawa;https://silverhouse.otodom.pl;0
Skuteczna Sprzedaż Mieszkań;2018-02-12;Saski Point, Marszałkowska 111;mazowieckie;00-102;Warszawa;https://grzegorzszostak.otodom.pl;0
Skylight Brokers;2016-09-15;Wilcza 25/10;mazowieckie;00-544;Warszawa;https://skylightbrokers.otodom.pl;0
Sky Estate Sp. z o. o. - Deweloper;2017-04-24;Krucza 16/22;mazowieckie;00-526;Warszawa;https://www.otodom.pl/shop/sky-estate-sp-z-o-o-deweloper-IDaKlG/;0
SLOW HOME;2018-09-15;Jerozolimskie 91;mazowieckie;02-001;Warszawa;https://www.otodom.pl/shop/slow-home-IDkLg0/;0
SMARTPLACE Magdalena Michalewska-Kokoszka;2014-09-09;Aleja Przyjaciół 1/19;mazowieckie;00-565;Warszawa;https://www.otodom.pl/shop/smartplace-magdalena-michalewska-kokoszka-ID3g87/;0
Smart Building sp zoo;2019-10-11;Księcia Janusza 23 lok. 48;mazowieckie;01-452;Warszawa;https://www.otodom.pl/shop/smart-building-sp-zoo-IDqSAn/;0
Smart Property Waldemar Stępień;2018-06-20;Al. KEN 52 lok. U11A;mazowieckie;02-797;Warszawa;https://www.otodom.pl/shop/smart-property-waldemar-stepien-IDitik/;0
SMART SALES;2018-04-30;Mrągowska;mazowieckie;04-988;Warszawa;https://smartsales.otodom.pl;0
Smyk;2014-12-11;Borowika 5a;mazowieckie;05-075;Warszawa;https://smyk.otodom.pl;0
SM Nieruchomości Maria Sobolewska, Izabela Misiak s.c.;2009-03-27;Mokotowska 4/6 pok. 112;mazowieckie;00-641;Warszawa;https://www.otodom.pl/shop/sm-nieruchomosci-maria-sobolewska-izabela-misiak-s-c-IDxUX/;0
Soffia Sp. z o.o. Sp. k.;2016-01-29;Franciszka Klimczaka 17/80;mazowieckie;02-797;Warszawa;https://www.otodom.pl/shop/soffia-sp-z-o-o-sp-k-ID5zId/;0
Sokratesa Development;2020-07-01;JANA KAZIMIERZA 62 A;mazowieckie;01-248;Warszawa;https://www.otodom.pl/shop/sokratesa-development-IDwnLz/;0
Soldeus;2015-06-24;Żurawia 47/208;mazowieckie;00-680;Warszawa;https://soldeu.otodom.pl;0
SOLUM NIERUCHOMOŚCI S.C.;2018-05-17;Krakowskie Przedmieście 79;mazowieckie;00-079;Warszawa;https://www.otodom.pl/shop/solum-nieruchomosci-s-c-IDhDy8/;0
Sołtan Nieruchomości;2020-06-15;Boya-Żeleńskiego 4A lok. 3;mazowieckie;00-621;Warszawa;https://www.otodom.pl/shop/soltan-nieruchomosci-IDwjyG/;0
SonarHome SA;2019-06-13;ul. Prosta 20;mazowieckie;00-850;Warszawa;https://www.otodom.pl/shop/sonarhome-sa-IDqtJj/;0
SPECIAL ESTATE;2019-09-20;Nowolipie 3/11;mazowieckie;00-146;Warszawa;https://www.otodom.pl/shop/special-estate-IDtxCv/;0
Spójnia Agencja Nieruchomości;2021-02-08;Marii Kazimiery 48 A;mazowieckie;01-641;Warszawa;https://www.otodom.pl/shop/spojnia-agencja-nieruchomosci-IDvTQS/;0
Sprawdzone Nieruchomości PL;2013-08-31;Mangalia 4;mazowieckie;02-758;Warszawa;https://www.otodom.pl/shop/sprawdzone-nieruchomosci-pl-ID2AYk/;0
SPRINT HOUSE;2016-09-12;Al. Niepodległosci 138/25;mazowieckie;02-554;Warszawa;https://www.otodom.pl/shop/sprint-house-ID88GY/;0
Sprzedaz bezposrednia;2020-08-19;AL. KEN 46;mazowieckie;02-797;Warszawa;https://OdWlasciciela.otodom.pl;0
Sprzedaż nieruchomości;2018-04-03;ul. Marszałkowska;mazowieckie;00-102;Warszawa;https://www.otodom.pl/shop/sprzedaz-nieruchomosci-IDgHUQ/;0
Stacja Warszawa Nieruchomości;2020-08-03;Głębocka;mazowieckie;03-287;Warszawa;https://www.otodom.pl/shop/stacja-warszawa-nieruchomosci-IDwEpL/;0
Starter House;2020-07-20;Skarbka z Gór 134B lokal 7;mazowieckie;03-287;Warszawa;https://www.otodom.pl/shop/starter-house-IDwyiR/;0
Starter House;2017-06-29;ul. Skarbki z Gór 134B lokal 7;mazowieckie;03-287;Warszawa;https://www.otodom.pl/shop/starter-house-IDbrhY/;0
Stella Weber;2019-02-07;I Praskiego Pułku 25;mazowieckie;05-075;Warszawa;https://www.otodom.pl/shop/stella-weber-IDnQAM/;0
Stołeczne Centrum Nieruchomości WAWA;2010-12-27;Górczewska 11 lok. 8;mazowieckie;01-189;Warszawa;https://wawa.otodom.pl;0
Strefa Mieszkań;2020-07-24;Klaudyny 6/9;mazowieckie;01-684;Warszawa;https://www.otodom.pl/shop/strefa-mieszkan-IDwA1s/;0
Studio Nieruchomości Magdalena Górnikowska;2016-04-01;Majolikowa 27/80;mazowieckie;03-125;Warszawa;https://www.otodom.pl/shop/studio-nieruchomosci-magdalena-gornikowska-ID6bNZ/;0
Studio Partners;2020-11-10;Bolkowska 2d/41;mazowieckie;01-466;Warszawa;https://www.otodom.pl/shop/studio-partners-IDvkLT/;0
Studio Stary Mokotów TECNOCASA;2017-04-05;Puławska 3;mazowieckie;02-515;Warszawa;https://wa2.otodom.pl;0
Studio Ursynów s.c.;2017-08-29;Pasaż Ursynowski 3/U14;mazowieckie;02-784;Warszawa;https://www.otodom.pl/shop/studio-ursynow-s-c-IDc9wm/;0
SUADEO Kamil Szokaluk;2018-09-17;Jana Kazimierza 47a/37;mazowieckie;01-267;Warszawa;https://www.otodom.pl/shop/suadeo-kamil-szokaluk-IDkMQY/;0
Sun&Snow Sp. z o.o.;2014-04-01;Domaniewska 42;mazowieckie;02-672;Warszawa;https://www.otodom.pl/shop/sun-snow-sp-z-o-o-ID2T6z/;0
Sural Nieruchomości;2010-09-10;Oleandrów 5 lok. 9;mazowieckie;00-629;Warszawa;https://sural.otodom.pl;0
Syndyk;2017-10-11;Belgijska 11 lok. 5;mazowieckie;02-511;Warszawa;https://www.otodom.pl/shop/syndyk-IDcTtV/;0
Synvest Property sp. Z o.o.;2019-09-17;Al. Jana Pawła II 27;mazowieckie;00-867;Warszawa;https://www.otodom.pl/shop/synvest-property-sp-z-o-o-IDtt0m/;0
Szczęsny Nieruchomości;2017-03-09;ul. Kulczyńskiego 7/38;mazowieckie;02-777;Warszawa;https://szczesny-nieruchomosci.otodom.pl;0
SZEWCZYK MMS Nieruchomości;2011-07-07;Duracza 6 lok. 12A;mazowieckie;01-892;Warszawa;https://magda-szewczyk.otodom.pl;0
Szymon Kijak;2021-04-08;Domaniewska 47/10;mazowieckie;02-672;Warszawa;https://www.otodom.pl/shop/szymon-kijak-IDxmxA/;0
Śmiała 77 - mieszkania na wynajem;2020-11-15;Śmiała 77;mazowieckie;01-526;Warszawa;https://www.otodom.pl/shop/smiala-77-mieszkania-na-wynajem-IDvmtJ/;0
Świat Nieruchomości Warszawa;2020-10-23;Niepodległości 124 / 13;mazowieckie;02-577;Warszawa;https://www.otodom.pl/shop/swiat-nieruchomosci-warszawa-IDvgE6/;0
Świeprawski Nieruchomości;2016-04-06;Boglarczyków 7;mazowieckie;02-793;Warszawa;https://www.otodom.pl/shop/swieprawski-nieruchomosci-ID688t/;0
Tacit Development Polska JS Sp. z o.o.;2020-11-18;Twarda 4;mazowieckie;00-105;Warszawa;https://www.otodom.pl/shop/tacit-development-polska-js-sp-z-o-o-IDvoDx/;0
Tacit Investment;2019-03-08;Twarda 4;mazowieckie;00-105;Warszawa;https://www.otodom.pl/shop/tacit-investment-IDovwV/;0
Tandem Home IQ;2020-01-10;Koszykowa 61;mazowieckie;00-667;Warszawa;https://www.otodom.pl/shop/tandem-home-iq-IDu9qL/;0
Tarachulska Real Estate & Finance;2017-08-04;Przasnyska 4B/168;mazowieckie;01-756;Warszawa;https://tarachulskarealestate.otodom.pl;0
Tarcho Nieruchomości;2018-12-11;Światowida 47B m.31;mazowieckie;03-144;Warszawa;https://www.otodom.pl/shop/tarcho-nieruchomosci-IDmaeM/;0
TeoDom Nieruchomości;2016-11-17;Białołęka;mazowieckie;03-287;Warszawa;https://www.otodom.pl/shop/teodom-nieruchomosci-ID8Yqs/;0
TERRANUM;2016-12-08;Krochmalna 32;mazowieckie;00-864;Warszawa;https://terranum.otodom.pl;0
Testing Agency;2019-02-22;Świętokrzyska;mazowieckie;00-001;Warszawa;https://www.otodom.pl/shop/testing-agency-IDobjq/;0
TĘCZA NIERUCHOMOŚCI Rafał Tęcza;2020-01-16;Bokserska 1 / 107;mazowieckie;02-682;Warszawa;https://www.otodom.pl/shop/tecza-nieruchomosci-rafal-tecza-IDudqC/;0
The Key Private Property Management;2020-05-06;Klimczaka 8/5;mazowieckie;02-797;Warszawa;https://www.otodom.pl/shop/the-key-private-property-management-IDuYPX/;0
TIGER Real Estate Investments;2017-03-09;Połczyńska 10;mazowieckie;01-378;Warszawa;https://tiger-rei.otodom.pl;0
TIMBUD II Sp. z o.o. Sp. k.;2015-10-08;Flory 9 m. 8;mazowieckie;00-586;Warszawa;https://www.otodom.pl/shop/timbud-ii-sp-z-o-o-sp-k-ID4AUt/;0
TimesEstate;2020-09-29;Al. Jana Pawła II 27;mazowieckie;00-867;Warszawa;https://www.otodom.pl/shop/timesestate-IDv3UC/;0
TJM Nieruchomości Justyna Tymińska;2011-06-02;Madalińskiego 42/57;mazowieckie;02-544;Warszawa;https://www.otodom.pl/shop/tjm-nieruchomosci-justyna-tyminska-ID1rda/;0
TMHome sp. z o.o.;2017-09-19;ul. Orłowska 5/42;mazowieckie;03-571;Warszawa;https://www.otodom.pl/shop/tmhome-sp-z-o-o-IDcxow/;0
Tomasz;2017-03-01;Warszawa;mazowieckie;05-091;Warszawa;https://www.otodom.pl/shop/tomasz-IDa9Rq/;0
Tomasz Tyczyński;2019-09-24;Zamiejska 9;mazowieckie;03-580;Warszawa;https://www.otodom.pl/shop/tomasz-tyczynski-IDtz7D/;0
Topowi Agenci;2020-12-22;Aleksandra Gieysztora 6 lok. U7;mazowieckie;02-999;Warszawa;https://topowiagenci.otodom.pl;0
Top Brokers sp. z o.o.;2017-12-26;Al. Solidarności 117/502;mazowieckie;00-140;Warszawa;https://www.otodom.pl/shop/top-brokers-sp-z-o-o-IDeo8I/;0
Tornado Olgierd Grefkowicz;2017-04-25;Elektoralna 11 lok. 49;mazowieckie;00-137;Warszawa;https://www.otodom.pl/shop/tornado-olgierd-grefkowicz-IDaESE/;0
Tosla Rent;2018-11-16;al. Jana Pawła II , 61;mazowieckie;01-031;Warszawa;https://www.otodom.pl/shop/tosla-rent-IDmaPm/;0
Total Lokal;2021-04-09;Kosiarzy 37;mazowieckie;02-953;Warszawa;https://www.otodom.pl/shop/total-lokal-IDxnbY/;0
Trade Zone spółka cywilna Bartłomiej Majewski Jan Prześlakowski;2018-08-08;Irzykowskiego 7;mazowieckie;01-317;Warszawa;https://www.otodom.pl/shop/trade-zone-spolka-cywilna-bartlomiej-majewski-jan-przeslakowski-IDjIiE/;0
Tribeca Estates;2021-01-19;Tadeusza Boya Żeleńskiego 2;mazowieckie;00-621;Warszawa;https://tribeca.otodom.pl;0
Truskolaski Nieruchomości;2016-09-06;Sobieskiego 10/33;mazowieckie;02-957;Warszawa;https://www.otodom.pl/shop/truskolaski-nieruchomosci-ID7YM6/;0
TRUST LUBOW NIEMASIEWA;2018-11-20;Smocza  24;mazowieckie;01-034;Warszawa;https://www.otodom.pl/shop/trust-lubow-niemasiewa-IDmclm/;0
TRUST PK Sp. z o.o.;2018-04-17;Hoża 66/68;mazowieckie;00-682;Warszawa;https://www.otodom.pl/shop/trust-pk-sp-z-o-o-IDh0JG/;0
tuPISO Joanna Duda;2017-12-08;Górczewska 53;mazowieckie;01-401;Warszawa;https://tupiso.otodom.pl;0
TUR NIERUCHOMOŚCI;2013-03-08;Książkowa 10/4U;mazowieckie;03-134;Warszawa;https://tur-nieruchomosci.otodom.pl;0
TU Inwestycje;2018-03-25;TU Inwestycje;mazowieckie;02-704;Warszawa;https://tuinwestycje.otodom.pl;0
TWOJENIERUCHOMOSCI.ONLINE STANISŁAW SZACHERSKI;2019-10-17;Kaflowa 12/11;mazowieckie;03-125;Warszawa;https://www.otodom.pl/shop/twojenieruchomosci-online-stanislaw-szacherski-IDtFUt/;0
TWÓJ AGENT KINGA JASTRZĘBSKA;2017-04-05;Nowogrodzka 31;mazowieckie;00-511;Warszawa;https://www.otodom.pl/shop/twoj-agent-kinga-jastrzebska-IDaztk/;0
Twój Dom Nieruchomości;2018-05-18;ul. Tytusa Chałubińskiego 9 lok. 2;mazowieckie;02-004;Warszawa;https://www.otodom.pl/shop/twoj-dom-nieruchomosci-IDhFGQ/;0
U3D Nieruchomości dla Inwestora;2019-01-22;al. Jana Pawła II 27;mazowieckie;00-867;Warszawa;https://nieruchomoscidlainwestora.otodom.pl;0
ULLMUS PREMIUM PROPERTY;2019-06-27;Skoroszewska 8/96;mazowieckie;02-495;Warszawa;https://www.otodom.pl/shop/ullmus-premium-property-IDqybh/;0
UMS Real Estate Sp. z o.o.;2011-08-26;Białostocka 22;mazowieckie;03-741;Warszawa;https://ums.otodom.pl;0
UNA REAL NIERUCHOMOŚCI;2016-10-11;Sobieskiego 10/45;mazowieckie;02-975;Warszawa;https://www.otodom.pl/shop/una-real-nieruchomosci-ID8yS6/;0
Unicornis Nieruchomości;2016-03-17;ul. Hoża 86/410;mazowieckie;00-682;Warszawa;https://www.otodom.pl/shop/unicornis-nieruchomosci-ID66fd/;0
Unico nieruchomości;2015-08-11;Rzeźbiarska 8;mazowieckie;04-633;Warszawa;https://www.otodom.pl/shop/unico-nieruchomosci-ID47cW/;0
UNI-GROUP Nieruchomości;2018-02-27;Rakowiecka 41 lok 19;mazowieckie;02-521;Warszawa;https://www.otodom.pl/shop/uni-group-nieruchomosci-IDfW0j/;0
UNIQUE ESTATE;2018-05-25;Niemcewicza 17 lok.51;mazowieckie;02-306;Warszawa;https://www.otodom.pl/shop/unique-estate-IDhPDK/;0
Unique Group Adrian Arasimowicz;2019-07-03;al. Rzeczypospolitej 8/14;mazowieckie;02-972;Warszawa;https://uniquegroup.otodom.pl;0
Unique Nieruchomości;2018-04-19;plac Trzech Krzyży 10/14;mazowieckie;00-535;Warszawa;https://nieruchomosciunique.otodom.pl;0
UNITEDCAPITAL.com.pl;2019-06-11;Nalewki 2/22;mazowieckie;00-158;Warszawa;https://www.otodom.pl/shop/unitedcapital-com-pl-IDqsaf/;0
United Capital & Real Estate;2020-03-23;Aleja 3 Maja 2/24;mazowieckie;00-391;Warszawa;https://unitedcapital.otodom.pl;0
Universal Property Sp. z o.o.;2009-06-25;Karola Dickensa 27 lok. 63;mazowieckie;02-382;Warszawa;https://universalproperty.otodom.pl;0
URBAN MEDIA;2014-06-24;Marszałkowska 55/73 lok.22;mazowieckie;00-676;Warszawa;https://urbanmedia.otodom.pl;0
